1,3,0,2,Clusters
3.7759905101335103,2.1927433510960546,0.42745271706021254,2.941244014176893,0
1.7474460289171614,2.2740066560055405,2.920069946866834,0.822417745181927,2
4.496251815526536,2.6049299005726754,1.4447909767684675,4.055423698404934,5
3.0232506567492523,1.8359700567709138,1.2934752086546508,2.1243909121277555,0
2.295707981286986,3.868196325268063,4.906137682116519,2.2254208566741407,4
2.604103593159135,1.060913177196472,2.032487354044106,2.863351551137404,3
2.507638324456792,0.7368550216182915,1.9539317573489223,2.7793614921016285,3
4.475779937126442,2.5815297616493273,2.1217495402040703,4.40428695486158,5
0.8186122283041486,2.5469186271839677,4.196894089709079,2.287736172306361,1
1.5365210552489652,0.7100253010282045,2.538084308179802,2.2171502901194593,3
4.500117226680411,2.635094361819439,1.467501177161216,4.075216938416355,5
1.6175942882733447,2.9170215481163453,3.8548584000690327,1.1367625649112048,2
1.629400439304376,0.9066134709706265,2.5724656941803414,2.2789524022092658,3
2.8723992203505238,1.6150880216216181,0.901030516358234,1.9218087415263967,0
1.5133243751595287,2.102184579182846,3.181064902260979,1.689151063644104,1
1.6657992132173614,3.5299510853418874,5.13042622663507,2.9028471755204954,4
0.9817200824932829,2.5935431889358815,4.263818840656319,2.3645172227913522,1
2.233238353215812,1.8025228332412873,1.9706148081009531,1.2305279107441776,2
1.6796971743130067,2.9627474898631365,3.859238643518622,1.2262845403015377,2
3.5613673157331585,1.8004022282904575,1.0331445072394911,3.1769478313610904,0
4.523998992126469,2.6517776662980848,1.5840181089654821,4.096105159979842,5
1.1346018628359016,2.6777662980608197,4.272977353355248,2.4380578364834693,1
3.797916188118986,2.2361520923351197,0.5923805709555321,2.9754852965646155,0
0.7735857760528876,2.5396350227521998,4.210139116702947,2.288124981445668,1
5.568449983763815,3.7203794813185813,2.9576387666754336,5.412064446514771,5
5.46546831781551,3.555661041830345,2.7966608754322144,5.30683156292847,5
3.4808884057962195,1.5971543553822145,1.7493318931901107,3.5307718977620524,5
1.8953646460526308,3.649549003836408,5.200173052606857,3.0480250396788904,4
3.016667633296232,4.771825881156194,5.854562048665751,3.1489647123470275,4
2.499907027605122,0.7253307081788515,1.949884231441387,2.772566045676824,3
1.618210954634607,2.176824039766347,2.8640569475369677,0.5004199812523555,2
0.8859565526281378,2.575216498310626,3.8972319392643713,1.5374873661059072,1
2.4947036857324094,0.7227796054474945,1.9396138900600026,2.7730639472771554,3
2.5614225549392704,0.9031226700236956,1.270523606953405,2.2294185324298597,3
3.89438029987912,2.4017601977696548,0.9965485291728589,3.0970582453388964,0
4.537027850811084,2.698246880218019,1.5525108074695262,4.114140780308595,5
0.9049929204292311,1.654947554213378,3.385311161589874,2.0818426817957496,1
1.5808289789180276,2.899512758660292,3.8278555163507297,1.0895762654603758,2
2.197540847072841,1.7724208560380723,1.9642223343146887,1.1861352383771484,2
5.471306553580289,3.559618768318574,2.8071462962103917,5.312769277102149,5
4.471949536120374,2.5688824954484506,2.1135066397571247,4.397244638886446,5
2.203395294482753,1.7352335192138,2.0150138965888185,1.1705571395132472,2
0.7548659980533728,2.5254548691608365,4.200584502225993,2.277066902401748,1
4.55310187572037,2.7009307842179116,1.6782010545395791,4.126139151651681,5
0.7687617589265887,2.5321903831258665,4.203191457832093,2.2850624247304383,1
