0,1,2,3,4,5,Clusters
3.4185977358803603,2.2867475458570246,4.6332986667046185,1.7119181552719533,2.8260854859061206,2.3054971527903048,3
1.9992663254198895,2.951408650590865,3.523226241333332,1.3800946423577007,2.0093829095528126,1.7462901040931018,3
1.3422529199391524,4.124296017846408,2.896700664858277,2.4834327134672063,2.199559283685929,2.359373918734453,0
2.3541738066574447,5.875539423665164,1.5392123667753357,3.7853618850950324,2.257934427392425,4.286028811415716,2
3.2314579604673574,2.1677650310390213,4.560329964463919,1.3824002657800298,2.742654292811966,2.1951432526786427,3
2.3392504750476553,4.882101822069583,2.055791301976499,2.787462400377661,1.381313056366637,3.6464307187586114,4
1.3280892616357338,4.039302551305191,2.791638036219227,2.433565268457069,2.0228556948353447,2.2447983904099043,0
2.532333162252473,4.17804570311179,3.140772443249166,2.308927350671562,1.9669486534321174,3.198412941682962,4
4.607673115468462,1.5909859245456728,6.456436343967862,3.257135364087922,4.811020613097074,2.326519295946254,1
2.9171633083019466,3.5359465958538943,4.095244986078891,2.029917817151061,2.7032798647440828,2.9587898518477354,3
1.5054731720957402,3.812010861120385,2.5155964233120707,1.9066917994133017,1.239959243171613,2.3307139984736627,4
2.512256304364166,3.1363753036441833,3.7530112983836834,1.333933697686535,2.136357663688894,2.476772368107537,3
1.8657245212381341,3.0860024467915026,3.58754705204806,1.970627534809518,2.3386505964794444,1.339621151606659,5
3.4900652892809916,1.4802318244537023,5.427342370705655,2.3187359958102363,3.8282617346504484,1.1908040368373682,5
2.7294994933015895,2.029445967108695,4.4587895495875545,1.3213691831500303,2.7793088918229536,1.4103462221241756,3
2.828452237887611,3.2175707872119608,3.8003571495469126,1.7609457031715239,2.2128883877075065,2.6223069824471685,3
2.580048831326457,2.2206395006627817,4.498073906422262,1.8803029774314288,3.0264679013829894,0.7877819778112989,5
1.923772859435276,3.1333378365466316,3.6401524025514673,2.029921146490999,2.4101181302496775,1.4243043454453628,5
1.6281961501793414,3.099225520971998,3.602519053533538,1.8276533433525983,2.3807789135320476,1.3102406648598302,5
1.8920664043986422,3.1527463087261567,3.6342776177572667,2.0191954857703243,2.433901665582568,1.4732621000481851,5
2.792113684158293,6.912976886000679,1.8327341421441443,4.815781750315037,3.3145547710412813,5.085976385549284,2
3.5566109975284808,0.7748511686468379,5.3204287464111175,1.7684999504842476,3.5145839151377527,1.4134054334888042,1
2.613727331353795,2.9434904201093977,3.584251472881102,1.3269171878407735,1.7869076260172831,2.304522748358501,3
2.8380709272205364,6.839973611759384,1.5479532004777259,4.801947398592385,3.1322385600868063,4.994045733916479,2
4.893351322381717,1.3656909134955668,6.47100869341207,2.8487233999146135,4.5996300989092616,3.0020058465475694,1
2.782497282280801,2.5825110355820406,4.681771329196445,2.1954715693489426,3.315953707991049,1.5486323946328555,5
2.4045158365152397,2.99158531646398,3.6381177952504826,1.0653416075122888,1.9105936573141191,2.3103070793437452,3
3.7569714974691815,1.7178576399304482,5.529430102002263,2.2072105821776216,3.846916094960791,2.076068397552539,1
1.879766043616316,2.7873715352278547,3.3927856848997133,1.136858526174672,1.7430590229047762,1.4634000014996662,3
2.9529909722917647,4.578214753639537,3.6296644008604186,2.831072359690068,2.7356895970828106,3.6953432112755427,4
1.9184512128792535,2.8114075719349674,3.4289990015191107,1.1984949021303164,1.7863653351520112,1.4960510606259276,3
5.98267540199078,2.5127481828892426,7.635333782146917,4.06849135367585,5.826798649406091,4.11101093992644,1
1.7088407869735713,5.005238569377332,2.134661134388655,3.2463407848173453,2.1269530204246347,3.2016243049107547,0
2.361038924029119,2.8146388376768336,3.47953241288168,0.8171764636207186,1.5834633351452883,2.1142250203308413,3
1.829621587248959,4.385993324786675,3.2708497051327092,2.8139859109379475,2.6833155982446453,2.7841798068926975,0
3.2343304708593146,6.732699547284006,1.326694911503113,4.484142435276804,2.6374376818029073,5.27233782058291,2
4.2589774992951694,1.8485258591160076,5.613639268550615,2.386956909845459,3.794421471098122,2.6638563405396827,1
2.235779704998122,5.960480568709604,1.7186116566237795,4.042530495360137,2.5999792667504216,4.157413913474759,2
2.4057587423952342,2.857917092093533,3.5215523997417204,0.9473051268287892,1.6563872394773318,2.154925270342557,3
2.8926397080472785,2.0295699560461538,4.452495765082327,1.5437634410853107,2.7510335686145497,1.4354259451946045,5
2.5342885053435893,5.749018882676815,1.198536489769076,3.5205832776495165,1.7073856987089315,4.36783730718465,2
1.834102562781575,5.6802116231732,0.4781348549399993,3.48192422190697,1.6915031810344556,4.009591229271325,2
1.638812542554111,4.3166292441192375,3.178788764101715,2.6978308770729793,2.5677613536115773,2.6656855490231193,0
1.5404524864115339,4.014698058220118,2.818926851235972,2.05059881720498,1.823335367467823,2.6137949665325584,0
